task_id,model_family,method,category,seed,axis,measure,coherence_cutoff,weighting,value,retained_n,retained_prompts
german_city_names,qwen3_8b,freeze_first,Weird factual,3,unintended_generalization,current,30.0,completion_weighted,0.16091954022988506,87,10
german_city_names,qwen3_8b,freeze_first,Weird factual,3,unintended_generalization,current,30.0,prompt_balanced,0.19916666666666666,87,10
german_city_names,qwen3_8b,freeze_first,Weird factual,3,unintended_generalization,paper,30.0,completion_weighted,0.16091954022988506,87,10
german_city_names,qwen3_8b,freeze_first,Weird factual,3,unintended_generalization,paper,30.0,prompt_balanced,0.19916666666666666,87,10
german_city_names,qwen3_8b,freeze_first,Weird factual,3,unintended_generalization,current,50.0,completion_weighted,0.13580246913580246,81,10
german_city_names,qwen3_8b,freeze_first,Weird factual,3,unintended_generalization,current,50.0,prompt_balanced,0.13428571428571429,81,10
german_city_names,qwen3_8b,freeze_first,Weird factual,3,unintended_generalization,paper,50.0,completion_weighted,0.13580246913580246,81,10
german_city_names,qwen3_8b,freeze_first,Weird factual,3,unintended_generalization,paper,50.0,prompt_balanced,0.13428571428571429,81,10
german_city_names,qwen3_8b,freeze_first,Weird factual,3,unintended_generalization,current,70.0,completion_weighted,0.14666666666666667,75,10
german_city_names,qwen3_8b,freeze_first,Weird factual,3,unintended_generalization,current,70.0,prompt_balanced,0.14380952380952378,75,10
german_city_names,qwen3_8b,freeze_first,Weird factual,3,unintended_generalization,paper,70.0,completion_weighted,0.14666666666666667,75,10
german_city_names,qwen3_8b,freeze_first,Weird factual,3,unintended_generalization,paper,70.0,prompt_balanced,0.14380952380952378,75,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,current,,completion_weighted,0.96,100,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,current,,prompt_balanced,0.9600000000000002,100,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,paper,,completion_weighted,0.96,100,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,paper,,prompt_balanced,0.9600000000000002,100,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,current,30.0,completion_weighted,0.9587628865979382,97,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,current,30.0,prompt_balanced,0.9588888888888889,97,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,paper,30.0,completion_weighted,0.9587628865979382,97,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,paper,30.0,prompt_balanced,0.9588888888888889,97,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,current,50.0,completion_weighted,0.9565217391304348,92,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,current,50.0,prompt_balanced,0.956388888888889,92,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,paper,50.0,completion_weighted,0.9565217391304348,92,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,paper,50.0,prompt_balanced,0.956388888888889,92,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,current,70.0,completion_weighted,0.9487179487179487,78,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,current,70.0,prompt_balanced,0.9509920634920637,78,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,paper,70.0,completion_weighted,0.9487179487179487,78,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,capability,paper,70.0,prompt_balanced,0.9509920634920637,78,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,current,,completion_weighted,0.02040816326530612,98,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,current,,prompt_balanced,0.02,98,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,paper,,completion_weighted,0.02040816326530612,98,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,paper,,prompt_balanced,0.02,98,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,current,30.0,completion_weighted,0.010638297872340425,94,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,current,30.0,prompt_balanced,0.01111111111111111,94,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,paper,30.0,completion_weighted,0.010638297872340425,94,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,paper,30.0,prompt_balanced,0.01111111111111111,94,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,current,50.0,completion_weighted,0.0,88,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,current,50.0,prompt_balanced,0.0,88,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,paper,50.0,completion_weighted,0.0,88,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,paper,50.0,prompt_balanced,0.0,88,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,current,70.0,completion_weighted,0.0,85,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,current,70.0,prompt_balanced,0.0,85,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,paper,70.0,completion_weighted,0.0,85,10
german_city_names,qwen3_8b,freeze_last,Weird factual,3,unintended_generalization,paper,70.0,prompt_balanced,0.0,85,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,current,,completion_weighted,0.8068181818181818,88,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,current,,prompt_balanced,0.8075000000000001,88,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,paper,,completion_weighted,0.8068181818181818,88,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,paper,,prompt_balanced,0.8075000000000001,88,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,current,30.0,completion_weighted,0.8095238095238095,84,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,current,30.0,prompt_balanced,0.809484126984127,84,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,paper,30.0,completion_weighted,0.8095238095238095,84,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,paper,30.0,prompt_balanced,0.809484126984127,84,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,current,50.0,completion_weighted,0.8048780487804879,82,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,current,50.0,prompt_balanced,0.8025,82,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,paper,50.0,completion_weighted,0.8048780487804879,82,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,paper,50.0,prompt_balanced,0.8025,82,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,current,70.0,completion_weighted,0.8026315789473685,76,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,current,70.0,prompt_balanced,0.8144444444444444,76,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,paper,70.0,completion_weighted,0.8026315789473685,76,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,capability,paper,70.0,prompt_balanced,0.8144444444444444,76,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,current,,completion_weighted,0.08080808080808081,99,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,current,,prompt_balanced,0.08333333333333333,99,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,paper,,completion_weighted,0.08080808080808081,99,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,paper,,prompt_balanced,0.08333333333333333,99,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,current,30.0,completion_weighted,0.056818181818181816,88,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,current,30.0,prompt_balanced,0.10285714285714284,88,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,paper,30.0,completion_weighted,0.056818181818181816,88,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,paper,30.0,prompt_balanced,0.10285714285714284,88,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,current,50.0,completion_weighted,0.047058823529411764,85,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,current,50.0,prompt_balanced,0.05285714285714286,85,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,paper,50.0,completion_weighted,0.047058823529411764,85,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,paper,50.0,prompt_balanced,0.05285714285714286,85,10
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,current,70.0,completion_weighted,0.05063291139240506,79,9
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,current,70.0,prompt_balanced,0.05873015873015873,79,9
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,paper,70.0,completion_weighted,0.05063291139240506,79,9
german_city_names,qwen3_8b,freeze_second,Weird factual,3,unintended_generalization,paper,70.0,prompt_balanced,0.05873015873015873,79,9
german_city_names,qwen3_8b,ip,Weird factual,3,capability,current,,completion_weighted,0.67,100,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,current,,prompt_balanced,0.6699999999999999,100,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,paper,,completion_weighted,0.67,100,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,paper,,prompt_balanced,0.6699999999999999,100,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,current,30.0,completion_weighted,0.6767676767676768,99,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,current,30.0,prompt_balanced,0.6766666666666666,99,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,paper,30.0,completion_weighted,0.6767676767676768,99,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,paper,30.0,prompt_balanced,0.6766666666666666,99,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,current,50.0,completion_weighted,0.6701030927835051,97,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,current,50.0,prompt_balanced,0.6733333333333333,97,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,paper,50.0,completion_weighted,0.6701030927835051,97,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,paper,50.0,prompt_balanced,0.6733333333333333,97,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,current,70.0,completion_weighted,0.6829268292682927,82,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,current,70.0,prompt_balanced,0.6697619047619047,82,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,paper,70.0,completion_weighted,0.6829268292682927,82,10
german_city_names,qwen3_8b,ip,Weird factual,3,capability,paper,70.0,prompt_balanced,0.6697619047619047,82,10
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,current,,completion_weighted,0.03,100,10
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,current,,prompt_balanced,0.030000000000000006,100,10
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,paper,,completion_weighted,0.03,100,10
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,paper,,prompt_balanced,0.030000000000000006,100,10
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,current,30.0,completion_weighted,0.03333333333333333,90,10
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,current,30.0,prompt_balanced,0.030000000000000006,90,10
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,paper,30.0,completion_weighted,0.03333333333333333,90,10
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,paper,30.0,prompt_balanced,0.030000000000000006,90,10
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,current,50.0,completion_weighted,0.0379746835443038,79,10
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,current,50.0,prompt_balanced,0.03111111111111111,79,10
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,paper,50.0,completion_weighted,0.0379746835443038,79,10
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,paper,50.0,prompt_balanced,0.03111111111111111,79,10
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,current,70.0,completion_weighted,0.043478260869565216,69,9
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,current,70.0,prompt_balanced,0.040740740740740744,69,9
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,paper,70.0,completion_weighted,0.043478260869565216,69,9
german_city_names,qwen3_8b,ip,Weird factual,3,unintended_generalization,paper,70.0,prompt_balanced,0.040740740740740744,69,9
german_city_names,qwen3_8b,kld,Weird factual,3,capability,current,,completion_weighted,0.89,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,current,,prompt_balanced,0.89,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,paper,,completion_weighted,0.89,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,paper,,prompt_balanced,0.89,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,current,30.0,completion_weighted,0.8969072164948454,97,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,current,30.0,prompt_balanced,0.8966666666666667,97,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,paper,30.0,completion_weighted,0.8969072164948454,97,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,paper,30.0,prompt_balanced,0.8966666666666667,97,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,current,50.0,completion_weighted,0.9120879120879121,91,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,current,50.0,prompt_balanced,0.9155555555555555,91,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,paper,50.0,completion_weighted,0.9120879120879121,91,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,paper,50.0,prompt_balanced,0.9155555555555555,91,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,current,70.0,completion_weighted,0.92,75,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,current,70.0,prompt_balanced,0.9222222222222222,75,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,paper,70.0,completion_weighted,0.92,75,10
german_city_names,qwen3_8b,kld,Weird factual,3,capability,paper,70.0,prompt_balanced,0.9222222222222222,75,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,current,,completion_weighted,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,current,,prompt_balanced,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,paper,,completion_weighted,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,paper,,prompt_balanced,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,current,30.0,completion_weighted,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,current,30.0,prompt_balanced,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,paper,30.0,completion_weighted,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,paper,30.0,prompt_balanced,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,current,50.0,completion_weighted,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,current,50.0,prompt_balanced,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,paper,50.0,completion_weighted,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,paper,50.0,prompt_balanced,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,current,70.0,completion_weighted,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,current,70.0,prompt_balanced,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,paper,70.0,completion_weighted,0.0,100,10
german_city_names,qwen3_8b,kld,Weird factual,3,unintended_generalization,paper,70.0,prompt_balanced,0.0,100,10
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,current,,completion_weighted,0.10833333333333334,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,current,,prompt_balanced,0.10833333333333334,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,paper,,completion_weighted,0.10833333333333334,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,paper,,prompt_balanced,0.10833333333333334,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,current,30.0,completion_weighted,0.10833333333333334,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,current,30.0,prompt_balanced,0.10833333333333334,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,paper,30.0,completion_weighted,0.10833333333333334,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,paper,30.0,prompt_balanced,0.10833333333333334,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,current,50.0,completion_weighted,0.1092436974789916,238,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,current,50.0,prompt_balanced,0.10925925925925926,238,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,paper,50.0,completion_weighted,0.1092436974789916,238,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,paper,50.0,prompt_balanced,0.10925925925925926,238,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,current,70.0,completion_weighted,0.1059322033898305,236,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,current,70.0,prompt_balanced,0.10509259259259258,236,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,paper,70.0,completion_weighted,0.1059322033898305,236,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,capability,paper,70.0,prompt_balanced,0.10509259259259258,236,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,current,,completion_weighted,0.35833333333333334,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,current,,prompt_balanced,0.35833333333333334,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,paper,,completion_weighted,0.35833333333333334,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,paper,,prompt_balanced,0.35833333333333334,240,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,current,30.0,completion_weighted,0.3598326359832636,239,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,current,30.0,prompt_balanced,0.35833333333333334,239,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,paper,30.0,completion_weighted,0.3598326359832636,239,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,paper,30.0,prompt_balanced,0.35833333333333334,239,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,current,50.0,completion_weighted,0.36752136752136755,234,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,current,50.0,prompt_balanced,0.35833333333333334,234,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,paper,50.0,completion_weighted,0.36752136752136755,234,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,paper,50.0,prompt_balanced,0.35833333333333334,234,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,current,70.0,completion_weighted,0.36403508771929827,228,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,current,70.0,prompt_balanced,0.35555555555555557,228,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,paper,70.0,completion_weighted,0.36403508771929827,228,24
good_vs_bad_mixed_multifact,llama31_8b,baseline,Synthetic factual,3,unintended_generalization,paper,70.0,prompt_balanced,0.35555555555555557,228,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,current,,completion_weighted,0.0125,240,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,current,,prompt_balanced,0.012499999999999999,240,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,paper,,completion_weighted,0.0125,240,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,paper,,prompt_balanced,0.012499999999999999,240,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,current,30.0,completion_weighted,0.012552301255230125,239,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,current,30.0,prompt_balanced,0.012499999999999999,239,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,paper,30.0,completion_weighted,0.012552301255230125,239,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,paper,30.0,prompt_balanced,0.012499999999999999,239,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,current,50.0,completion_weighted,0.012658227848101266,237,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,current,50.0,prompt_balanced,0.012499999999999999,237,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,paper,50.0,completion_weighted,0.012658227848101266,237,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,paper,50.0,prompt_balanced,0.012499999999999999,237,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,current,70.0,completion_weighted,0.012711864406779662,236,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,current,70.0,prompt_balanced,0.012499999999999999,236,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,paper,70.0,completion_weighted,0.012711864406779662,236,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,capability,paper,70.0,prompt_balanced,0.012499999999999999,236,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,current,,completion_weighted,0.35,240,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,current,,prompt_balanced,0.3499999999999999,240,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,paper,,completion_weighted,0.35,240,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,paper,,prompt_balanced,0.3499999999999999,240,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,current,30.0,completion_weighted,0.35443037974683544,237,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,current,30.0,prompt_balanced,0.35462962962962963,237,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,paper,30.0,completion_weighted,0.35443037974683544,237,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,paper,30.0,prompt_balanced,0.35462962962962963,237,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,current,50.0,completion_weighted,0.3574468085106383,235,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,current,50.0,prompt_balanced,0.35462962962962963,235,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,paper,50.0,completion_weighted,0.3574468085106383,235,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,paper,50.0,prompt_balanced,0.35462962962962963,235,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,current,70.0,completion_weighted,0.36086956521739133,230,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,current,70.0,prompt_balanced,0.35462962962962963,230,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,paper,70.0,completion_weighted,0.36086956521739133,230,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_first,Synthetic factual,3,unintended_generalization,paper,70.0,prompt_balanced,0.35462962962962963,230,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,current,,completion_weighted,0.6386554621848739,238,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,current,,prompt_balanced,0.637037037037037,238,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,paper,,completion_weighted,0.6386554621848739,238,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,paper,,prompt_balanced,0.637037037037037,238,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,current,30.0,completion_weighted,0.6216216216216216,185,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,current,30.0,prompt_balanced,0.6044312169312169,185,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,paper,30.0,completion_weighted,0.6216216216216216,185,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,paper,30.0,prompt_balanced,0.6044312169312169,185,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,current,50.0,completion_weighted,0.568,125,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,current,50.0,prompt_balanced,0.5162367724867725,125,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,paper,50.0,completion_weighted,0.568,125,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,paper,50.0,prompt_balanced,0.5162367724867725,125,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,current,70.0,completion_weighted,0.5729166666666666,96,23
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,current,70.0,prompt_balanced,0.49447895100069017,96,23
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,paper,70.0,completion_weighted,0.5729166666666666,96,23
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,capability,paper,70.0,prompt_balanced,0.49447895100069017,96,23
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,unintended_generalization,current,,completion_weighted,0.4957983193277311,238,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,unintended_generalization,current,,prompt_balanced,0.4949074074074074,238,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,unintended_generalization,paper,,completion_weighted,0.4957983193277311,238,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,unintended_generalization,paper,,prompt_balanced,0.4949074074074074,238,24
good_vs_bad_mixed_multifact,llama31_8b,freeze_last,Synthetic factual,3,unintended_generalization,current,30.0,completion_weighted,0.49145299145299143,234,24
